putative monooxygenase YdhR,ydhR,TUPLE // G6895-MONOMER // 2,putative monooxygenase YdhR,,,
putative multidrug efflux pump MdtNOP,"mdtN"" // ""mdtO"" // ""mdtP",TUPLE // EG11954-MONOMER // 1 // TUPLE // YJCQ-MONOMER // 1 // TUPLE // EG11952-MONOMER // 1,"putative multidrug efflux pump membrane fusion protein"" // ""putative multidrug efflux pump subunit MdtO"" // ""putative multidrug efflux pump outer membrane channel",,,
"putative oligopeptide ABC transporter ATP binding subunit"" // ""putative oligopeptide ABC transporter membrane subunit YejB"" // ""putative oligopeptide ABC transporter membrane subunit YejE"" // ""putative oligopeptide ABC transporter periplasmic binding protein","yejA"" // ""yejE"" // ""yejB"" // ""yejF",TUPLE // YEJA-MONOMER // 1 // TUPLE // YEJE-MONOMER // 1 // TUPLE // YEJB-MONOMER // 1 // TUPLE // YEJF-MONOMER // 1,"putative oligopeptide ABC transporter periplasmic binding protein"" // ""putative oligopeptide ABC transporter membrane subunit YejE"" // ""putative oligopeptide ABC transporter membrane subunit YejB"" // ""putative oligopeptide ABC transporter ATP binding subunit",,,
putative phosphatidylethanolamine synthesis regulator GnsA,gnsA,TUPLE // MONOMER0-1701 // 2,putative phosphatidylethanolamine synthesis regulator GnsA,,,
putative PTS enzyme II FrvAB,"frvA"" // ""frvB",TUPLE // FRVA-MONOMER // 1 // TUPLE // FRVB-MONOMER // 1,"putative PTS enzyme IIA component FrvA"" // ""putative PTS enzyme IIBC component FrvB",,,
putative PTS enzyme II FrwCBDPtsA,"ptsA"" // ""frwD"" // ""frwB"" // ""frwC",TUPLE // EG11906-MONOMER // 1 // TUPLE // EG11912-MONOMER // 1 // TUPLE // FRWB-MONOMER // 1 // TUPLE // FRWC-MONOMER // 1,"putative PTS multiphosphoryl transfer protein PtsA"" // ""putative PTS enzyme IIB component FrwD"" // ""putative PTS enzyme IIB component FrwB"" // ""putative PTS enzyme IIC component FrwC",,,
putative PTS enzyme II FryBCA,"fryA"" // ""fryB"" // ""fryC",TUPLE // G7246-MONOMER // 1 // TUPLE // G7250-MONOMER // 1 // TUPLE // MONOMER0-6 // 1,"putative PTS multiphosphoryl transfer protein FryA"" // ""putative PTS enzyme IIB component FryB"" // ""putative PTS enzyme IIC component FryC",,,
putative PTS enzyme II SgcBCA,"sgcA"" // ""sgcC"" // ""sgcB",TUPLE // SGCA-MONOMER // 1 // TUPLE // SGCC-MONOMER // 1 // TUPLE // MONOMER0-2121 // 1,"putative PTS enzyme IIA component SgcA"" // ""putative PTS enzyme IIC component SgcC"" // ""putative PTS enzyme IIB component SgcB",,,
putative quinol monooxygenase YgiN,ygiN,TUPLE // EG12657-MONOMER // 2,putative quinol monooxygenase YgiN,,,
putative quinone oxidoreductase 1,qorA,TUPLE // QOR-MONOMER // 2,putative quinone oxidoreductase 1,,,
"putative transport complex, ABC superfamily","ybbA"" // ""ybbP",TUPLE // YBBA-MONOMER // 1 // TUPLE // YBBP-MONOMER // 1,"putative ABC transporter ATP-binding protein YbbA"" // ""putative ABC transporter membrane subunit YbbP",,,
"putative transport complex, ABC superfamily","ycjV"" // ""ycjN"" // ""ycjO"" // ""ycjP",TUPLE // YCJV-MONOMER // 1 // TUPLE // YCJN-MONOMER // 1 // TUPLE // YCJO-MONOMER // 1 // TUPLE // YCJP-MONOMER // 1,"putative ABC transporter ATP-binding protein YcjV"" // ""putative ABC transporter periplasmic binding protein YcjN"" // ""putative ABC transporter membrane subunit YcjO"" // ""putative ABC transporter membrane subunit YcjP",,,
"putative transport complex, ABC superfamily","yadH"" // ""yadG",TUPLE // YADH-MONOMER // 1 // TUPLE // YADG-MONOMER // 1,"putative ABC transporter membrane subunit YadH"" // ""putative ABC transporter ATP-binding protein YadG",,,
"putative transport complex, ABC superfamily","yhdW"" // ""yhdX"" // ""yhdY"" // ""yhdZ",TUPLE // YHDW-MONOMER // 1 // TUPLE // YHDX-MONOMER // 1 // TUPLE // YHDY-MONOMER // 1 // TUPLE // YHDZ-MONOMER // 1,"putative ABC transporter periplasmic binding protein YhdW"" // ""putative ABC transporter membrane subunit YhdX"" // ""putative ABC transporter membrane subunit YhdY"" // ""putative ABC transporter ATP-binding subunit YhdZ",,,
"putative transport complex, ABC superfamily","ydcU"" // ""ydcV"" // ""ydcT"" // ""ydcS",TUPLE // YDCU-MONOMER // 1 // TUPLE // YDCV-MONOMER // 1 // TUPLE // YDCT-MONOMER // 1 // TUPLE // YDCS-MONOMER // 1,"putative ABC transporter membrane subunit YdcU"" // ""putative ABC transporter membrane subunit YdcV"" // ""putative ABC transporter ATP-binding protein YdcT"" // ""putative ABC transporter periplasmic binding protein / polyhydroxybutyrate synthase",,,
"putative transport complex, ABC superfamily","yphE"" // ""yphF"" // ""yphD",TUPLE // YPHE-MONOMER // 1 // TUPLE // G7342-MONOMER // 1 // TUPLE // YPHD-MONOMER // 1,"putative ABC transporter ATP-binding protein YphE"" // ""putative ABC transporter periplasmic binding protein YphF"" // ""putative ABC transporter membrane subunit YphD",,,
"putative transport complex, ABC superfamily","ynjB"" // ""ynjD"" // ""ynjC",TUPLE // G6949-MONOMER // 1 // TUPLE // YNJD-MONOMER // 1 // TUPLE // YNJC-MONOMER // 1,"putative ABC transporter periplasmic binding protein YnjB"" // ""putative ABC transporter ATP-binding protein YnjD"" // ""putative ABC transporter membrane subunit YnjC",,,
putative xanthine dehydrogenase,"xdhC"" // ""xdhB"" // ""xdhA",TUPLE // G7487-MONOMER // 1 // TUPLE // G7486-MONOMER // 1 // TUPLE // G7485-MONOMER // 1,"putative xanthine dehydrogenase iron-sulfur-binding subunit XdhC"" // ""putative xanthine dehydrogenase FAD-binding subunit XdhB"" // ""putative xanthine dehydrogenase molybdenum-binding subunit XdhA",,,
putrescine ABC exporter,"sapD"" // ""sapB"" // ""sapC"" // ""sapF",TUPLE // SAPD-MONOMER // 1 // TUPLE // SAPB-MONOMER // 1 // TUPLE // SAPC-MONOMER // 1 // TUPLE // SAPF-MONOMER // 1,"putrescine ABC exporter ATP binding protein SapD"" // ""putrescine ABC exporter membrane subunit SapB"" // ""putrescine ABC exporter membrane protein SapC"" // ""putrescine ABC exporter ATP binding protein SapF",,,
putrescine ABC transporter,"potF"" // ""potI"" // ""potH"" // ""potG",TUPLE // POTF-MONOMER // 1 // TUPLE // POTI-MONOMER // 1 // TUPLE // POTH-MONOMER // 1 // TUPLE // POTG-MONOMER // 2,"putrescine ABC transporter periplasmic binding protein"" // ""putrescine ABC transporter membrane subunit PotI"" // ""putrescine ABC transporter membrane subunit PotH"" // ""putrescine ABC transporter ATP binding subunit",,,
putrescine aminotransferase,patA,TUPLE // G7596-MONOMER // 2,putrescine aminotransferase,,,
"pyridine nucleotide transhydrogenase subunit &beta;"" // ""pyridine nucleotide transhydrogenase subunit &alpha;","pntA"" // ""pntB",TUPLE // PNTA-MONOMER // 2 // TUPLE // PNTB-MONOMER // 2,"pyridine nucleotide transhydrogenase subunit &alpha;"" // ""pyridine nucleotide transhydrogenase subunit &beta;",,,
pyridoxal kinase 2,pdxY,TUPLE // PDXY-MONOMER // 2,pyridoxal kinase 2,,,
pyridoxal kinase I / hydroxymethylpyrimidine kinase,pdxK,TUPLE // PDXK-MONOMER // 2,pyridoxal kinase I,,,
pyridoxal 5-phosphate synthase,pdxH,TUPLE // PDXH-MONOMER // 2,pyridoxal 5-phosphate synthase,,,
pyridoxine 5'-phosphate synthase,pdxJ,TUPLE // PDXJ-MONOMER // 8,pyridoxine 5'-phosphate synthase,,,
pyrimidine-specific ribonucleoside hydrolase RihB,rihB,TUPLE // EG12030-MONOMER // 4,pyrimidine-specific ribonucleoside hydrolase RihB,,,
pyrroline-5-carboxylate reductase,proC,TUPLE // PYRROLINECARBREDUCT-MONOMER // 10,pyrroline-5-carboxylate reductase,,,
pyruvate dehydrogenase,aceE,TUPLE // E1P-MONOMER // 2,subunit of E1p component of pyruvate dehydrogenase complex,,,
"pyruvate dehydrogenase"" // ""pyruvate dehydrogenase, E2 subunit"" // ""lipoamide dehydrogenase","lpd"" // ""aceF"" // ""aceE",TUPLE // E3-CPLX // 6 // TUPLE // E3-MONOMER // 12 // TUPLE // E2P-MONOMER // 24 // TUPLE // E1P-CPLX // 12 // TUPLE // E1P-MONOMER // 24,"lipoamide dehydrogenase"" // ""AceF-dihydrolipoate"" // ""AceF-S-acetyldihydrolipoate"" // ""AceF-lipoate"" // ""pyruvate dehydrogenase, E2 subunit"" // ""subunit of E1p component of pyruvate dehydrogenase complex",,,
pyruvate formate-lyase (inactive),pflB,TUPLE // PYRUVFORMLY-MONOMER // 2,pyruvate formate-lyase,,,
pyruvate kinase I,pykF,TUPLE // PKI-MONOMER // 4,pyruvate kinase I,,,
pyruvate kinase II,pykA,TUPLE // PKII-MONOMER // 4,pyruvate kinase II,,,
pyruvate oxidase,poxB,TUPLE // PYRUVOXID-MONOMER // 4,pyruvate oxidase,,,
Qin prophage; antitoxin/DNA-binding transcriptional repressor RelB,relB,TUPLE // EG10836-MONOMER // 4,Qin prophage; antitoxin/DNA-binding transcriptional repressor RelB,,,
quinolinate phosphoribosyltransferase (decarboxylating),nadC,TUPLE // QUINOPRIBOTRANS-MONOMER // 2,quinolinate phosphoribosyltransferase (decarboxylating),,,
quinolinate synthase,nadA,TUPLE // QUINOLINATE-SYNTHA-MONOMER // 2,quinolinate synthase,,,
radiation resistance protein YbgI,ybgI,TUPLE // G6379-MONOMER // 6,radiation resistance protein YbgI,,,
RcsAB DNA-binding transcriptional dual regulator,"rcsA"" // ""rcsB",TUPLE // PD02233 // 1 // TUPLE // RCSB-MONOMER // 1,"DNA-binding transcriptional activator RcsA"" // ""P<SUP>asp56</SUP> RcsB"" // ""DNA-binding transcriptional activator RcsB",,,
RcsB-BglJ DNA-binding transcriptional activator,"rcsB"" // ""bglJ",TUPLE // RCSB-MONOMER // 1 // TUPLE // G7948-MONOMER // 1,"P<SUP>asp56</SUP> RcsB"" // ""DNA-binding transcriptional activator RcsB"" // ""DNA-binding transcriptional regulator BglJ",,,
RcsB-P-phosphate,,,,,,
RecFOR complex,"recO"" // ""recR"" // ""recF",TUPLE // EG10832-MONOMER // 1 // TUPLE // EG10834-MONOMER // 1 // TUPLE // EG10828-MONOMER // 1,"DNA repair protein RecO"" // ""DNA repair protein RecR"" // ""DNA repair protein RecF",,,
redox-responsive ATPase YchF,ychF,TUPLE // EG11404-MONOMER // 2,redox-responsive ATPase YchF,,,
reduced flavorubredoxin,norV,TUPLE // G7413-MONOMER // 4,anaerobic nitric oxide reductase flavorubredoxin,,,
"regulator of acid resistance, influenced by indole",ariR,TUPLE // G6606-MONOMER // 2,"regulator of acid resistance, influenced by indole",,,
regulator of CsrB and CsrC decay,csrD,TUPLE // EG10018-MONOMER // 4,regulator of CsrB and CsrC decay,,,
regulator of KefC-mediated potassium transport and quinone oxidoreductase,kefF,TUPLE // EG11568-MONOMER // 2,regulator of KefC-mediated potassium transport and quinone oxidoreductase,,,
regulatory ATPase RavA,ravA,TUPLE // EG11731-MONOMER // 6,regulatory ATPase RavA,,,
RelB-RelE antitoxin/toxin complex / DNA-binding transcriptional repressor,"relE"" // ""relB",TUPLE // EG11131-MONOMER // 4 // TUPLE // EG10836-MONOMER // 4,"Qin prophage; mRNA interferase toxin RelE"" // ""Qin prophage; antitoxin/DNA-binding transcriptional repressor RelB",,,
replicative DNA helicase,dnaB,TUPLE // EG10236-MONOMER // 6,replicative DNA helicase,,,
resolvasome,"ruvA"" // ""ruvB"" // ""ruvC",TUPLE // EG10923-MONOMER // 4 // TUPLE // EG10924-MONOMER // 12 // TUPLE // EG10925-MONOMER // 2,"Holliday junction branch migration complex subunit RuvA"" // ""Holliday junction branch migration complex subunit RuvB"" // ""crossover junction endodeoxyribonuclease RuvC",,,
rhamnulose-1-phosphate aldolase,rhaD,TUPLE // RHAMNULPALDOL-MONOMER // 4,rhamnulose-1-phosphate aldolase,,,
"RhlB, ATP-dependent RNA helicase of the RNA degradosome",rhlB,TUPLE // EG10844-MONOMER // 2,"RhlB, ATP-dependent RNA helicase of the RNA degradosome",,,
riboflavin synthase,ribC,TUPLE // RIBOFLAVIN-SYN-MONOMER // 3,riboflavin synthase,,,
ribokinase,rbsK,TUPLE // RIBOKIN-MONOMER // 2,ribokinase,,,
ribonuclease BN,rbn,TUPLE // G7175-MONOMER // 2,ribonuclease BN,,,
ribonuclease E,rne,TUPLE // EG10859-MONOMER // 4,ribonuclease E,,,
ribonuclease E inhibitor protein A,rraA,TUPLE // EG11879-MONOMER // 3,ribonuclease E inhibitor protein A,,,
ribonuclease E inhibitor protein B,rraB,TUPLE // G7885-MONOMER // 2,ribonuclease E inhibitor protein B,,,
ribonucleoside-diphosphate reductase 1,"nrdB"" // ""nrdA",TUPLE // B2-CPLX // 1 // TUPLE // NRDB-MONOMER // 2 // TUPLE // B1-CPLX // 1 // TUPLE // NRDA-MONOMER // 2,"ribonucleoside-diphosphate reductase 1 subunit &beta;"" // ""ribonucleoside-diphosphate reductase 1 subunit &alpha;",,,
"ribonucleoside-diphosphate reductase 1, &alpha; subunit dimer",nrdA,TUPLE // NRDA-MONOMER // 2,ribonucleoside-diphosphate reductase 1 subunit &alpha;,,,
"ribonucleoside-diphosphate reductase 1, &beta; subunit dimer",nrdB,TUPLE // NRDB-MONOMER // 2,ribonucleoside-diphosphate reductase 1 subunit &beta;,,,
ribonucleoside-diphosphate reductase 2,"nrdF"" // ""nrdE",TUPLE // NRDF-CPLX // 1 // TUPLE // NRDF-MONOMER // 2 // TUPLE // NRDE-CPLX // 1 // TUPLE // NRDE-MONOMER // 2,"ribonucleoside-diphosphate reductase 2 subunit &beta;"" // ""ribonucleoside-diphosphate reductase 2 subunit &alpha;",,,
"ribonucleoside-diphosphate reductase 2, &alpha; subunit dimer",nrdE,TUPLE // NRDE-MONOMER // 2,ribonucleoside-diphosphate reductase 2 subunit &alpha;,,,
"ribonucleoside-diphosphate reductase 2, &beta; subunit dimer",nrdF,TUPLE // NRDF-MONOMER // 2,ribonucleoside-diphosphate reductase 2 subunit &beta;,,,
ribose ABC transporter,"rbsB"" // ""rbsC"" // ""rbsA",TUPLE // RBSB-MONOMER // 1 // TUPLE // RBSC-MONOMER // 2 // TUPLE // RBSA-MONOMER // 1,"ribose ABC transporter periplasmic binding protein"" // ""ribose ABC transporter membrane subunit"" // ""ribose ABC transporter ATP binding subunit",,,
ribose-5-phosphate isomerase A,rpiA,TUPLE // RIB5PISOMA-MONOMER // 2,ribose-5-phosphate isomerase A,,,
ribosomal protein S6 modification protein,rimK,TUPLE // EG10852-MONOMER // 4,ribosomal protein S6 modification protein,,,
ribosomal protein-arginine oxygenase,roxA,TUPLE // EG11430-MONOMER // 2,ribosomal protein-arginine oxygenase,,,
ribulokinase,araB,TUPLE // RIBULOKIN-MONOMER // 2,ribulokinase,,,
RNA polymerase sigma 19,"fecI"" // ""rpoA"" // ""rpoC"" // ""rpoB",TUPLE // PD00440 // 1 // TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1,"RNA polymerase, sigma 19 factor"" // ""RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;",,,
RNA polymerase sigma 24,"rpoE"" // ""rpoA"" // ""rpoC"" // ""rpoB",TUPLE // RPOE-MONOMER // 1 // TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1,"RNA polymerase sigma E factor"" // ""RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;",,,
RNA polymerase sigma 28,"rpoA"" // ""rpoC"" // ""rpoB"" // ""fliA",TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1 // TUPLE // EG11355-MONOMER // 1,"RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;"" // ""RNA polymerase, sigma 28 (sigma F) factor",,,
RNA polymerase sigma 32,"rpoH"" // ""rpoA"" // ""rpoC"" // ""rpoB",TUPLE // RPOH-MONOMER // 1 // TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1,"RNA polymerase, sigma 32 (sigma H) factor"" // ""RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;",,,
RNA polymerase sigma 54,"rpoN"" // ""rpoA"" // ""rpoC"" // ""rpoB",TUPLE // RPON-MONOMER // 1 // TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1,"RNA polymerase, sigma 54 (sigma N) factor"" // ""RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;",,,
RNA polymerase sigma 70,"rpoD"" // ""rpoA"" // ""rpoC"" // ""rpoB",TUPLE // RPOD-MONOMER // 1 // TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1,"RNA polymerase, sigma 70 (sigma D) factor"" // ""RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;",,,
RNA polymerase sigma S,"rpoS"" // ""rpoA"" // ""rpoC"" // ""rpoB",TUPLE // RPOS-MONOMER // 1 // TUPLE // APORNAP-CPLX // 1 // TUPLE // EG10893-MONOMER // 2 // TUPLE // RPOC-MONOMER // 1 // TUPLE // RPOB-MONOMER // 1,"RNA polymerase, sigma S (sigma 38) factor"" // ""RNA polymerase subunit &alpha;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &beta;",,,
"RNA polymerase, core enzyme","rpoB"" // ""rpoC"" // ""rpoA",TUPLE // RPOB-MONOMER // 1 // TUPLE // RPOC-MONOMER // 1 // TUPLE // EG10893-MONOMER // 2,"RNA polymerase subunit &beta;"" // ""RNA polymerase subunit &beta;'"" // ""RNA polymerase subunit &alpha;",,,
RNA-binding protein Hfq,hfq,TUPLE // EG10438-MONOMER // 6,RNA-binding protein Hfq,,,
RNase adaptor protein,rapZ,TUPLE // EG12146-MONOMER // 3,RNase adaptor protein,,,
RNase G,rng,TUPLE // EG11299-MONOMER // 2,RNase G,,,
RNase III,rnc,TUPLE // EG10857-MONOMER // 2,RNase III,,,
RNase T,rnt,TUPLE // EG11547-MONOMER // 2,RNase T,,,
RnlA-RnlB toxin-antitoxin complex,"rnlA"" // ""rnlB",TUPLE // G7365-MONOMER // 1 // TUPLE // G7366-MONOMER // 1,"CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system"" // ""CP4-57 prophage; antitoxin RnlB",,,
"&alpha; cleavage product of SpeD"" // ""&beta; cleavage product of SpeD",speD,TUPLE // SAMDC-BETA-MONOMER // 4 // TUPLE // SAMDC-ALPHA-MONOMER // 4,"<i>S</i>-adenosylmethionine decarboxylase proenzyme"" // ""&beta; cleavage product of SpeD"" // ""&alpha; cleavage product of SpeD",,,
<i>S</i>-formylglutathione hydrolase / <i>S</i>-lactoylglutathione hydrolase,yeiG,TUPLE // EG12026-MONOMER // 4,<i>S</i>-formylglutathione hydrolase / <i>S</i>-lactoylglutathione hydrolase,,,
S6:S18 ribosomal subunit complex,"rpsF"" // ""rpsR",TUPLE // EG10905-MONOMER // 1 // TUPLE // EG10917-MONOMER // 1,"30S ribosomal subunit protein S6"" // ""30S ribosomal subunit protein S18",,,
Sec Holo-Translocon,"secE"" // ""secG"" // ""secY"" // ""yidC"" // ""yajC"" // ""secF"" // ""secD",TUPLE // SECE-G-Y-CPLX // 1 // TUPLE // SECE // 1 // TUPLE // SECG // 1 // TUPLE // SECY // 1 // TUPLE // SECD-SECF-YAJC-YIDC-CPLX // 1 // TUPLE // YIDC // 1 // TUPLE // EG11096-MONOMER // 1 // TUPLE // SECF // 1 // TUPLE // SECD // 1,"Sec translocon subunit SecE"" // ""Sec translocon subunit SecG"" // ""Sec translocon subunit SecY"" // ""membrane protein insertase YidC"" // ""Sec translocon accessory complex subunit YajC"" // ""Sec translocon accessory complex subunit SecF"" // ""Sec translocon accessory complex subunit SecD",,,
Sec translocon accessory complex,"secD"" // ""secF"" // ""yajC"" // ""yidC",TUPLE // SECD // 1 // TUPLE // SECF // 1 // TUPLE // EG11096-MONOMER // 1 // TUPLE // YIDC // 1,"Sec translocon accessory complex subunit SecD"" // ""Sec translocon accessory complex subunit SecF"" // ""Sec translocon accessory complex subunit YajC"" // ""membrane protein insertase YidC",,,
SecB chaperone,secB,TUPLE // SECB // 4,SecB chaperone,,,
SecYEG translocon,"secY"" // ""secG"" // ""secE",TUPLE // SECY // 1 // TUPLE // SECG // 1 // TUPLE // SECE // 1,"Sec translocon subunit SecY"" // ""Sec translocon subunit SecG"" // ""Sec translocon subunit SecE",,,
selenate reductase,"ynfH"" // ""ynfG"" // ""ynfF"" // ""ynfE",TUPLE // G6848-MONOMER // 1 // TUPLE // G6847-MONOMER // 1 // TUPLE // G6846-MONOMER // 1 // TUPLE // G6845-MONOMER // 1,"putative menaquinol dehydrogenase"" // ""putative oxidoreductase YnfG"" // ""putative selenate reductase YnfF"" // ""putative selenate reductase YnfE",,,
"selenide, water dikinase",selD,TUPLE // EG10943-MONOMER // 2,"selenide, water dikinase",,,
selenocysteine synthase,selA,TUPLE // EG10941-MONOMER // 10,selenocysteine synthase,,,
sensory histidine kinase ArcB,arcB,TUPLE // ARCB-MONOMER // 2,"sensory histidine kinase ArcB - his292 phosphorylated"" // ""sensory histidine kinase ArcB - asp576 phosphorylated"" // ""sensory histidine kinase ArcB - his717 phosphorylated"" // ""sensory histidine kinase ArcB",,,
sensory histidine kinase AtoS,atoS,TUPLE // ATOS-MONOMER // 2,sensory histidine kinase AtoS,,,
sensory histidine kinase CreC,creC,TUPLE // CREC-MONOMER // 2,sensory histidine kinase CreC,,,
sensory histidine kinase EnvZ,envZ,TUPLE // ENVZ-MONOMER // 2,sensory histidine kinase EnvZ,,,
sensory histidine kinase EnvZ - phosphorylated,envZ,TUPLE // ENVZ-MONOMER // 2,sensory histidine kinase EnvZ,,,
sensory histidine kinase KdpD,kdpD,TUPLE // KDPD-MONOMER // 2,sensory histidine kinase KdpD,,,
sensory histidine kinase NarQ,narQ,TUPLE // NARQ-MONOMER // 2,"sensory histidine kinase NarQ  - phosphorylated"" // ""sensory histidine kinase NarQ",,,
sensory histidine kinase NarX,narX,TUPLE // NARX-MONOMER // 2,sensory histidine kinase NarX,,,
sensory histidine kinase NtrB,glnL,TUPLE // PROTEIN-NRII // 2,sensory histidine kinase NtrB,,,
sensory histidine kinase NtrB - phosphorylated,glnL,TUPLE // PROTEIN-NRII // 2,sensory histidine kinase NtrB,,,
sensory histidine kinase PhoR,phoR,TUPLE // PHOR-MONOMER // 2,sensory histidine kinase PhoR,,,
sensory histidine kinase TorS,torS,TUPLE // TORS-MONOMER // 2,"sensory histidine kinase TorS  - his850 phosphorylated"" // ""sensory histidine kinase TorS - asp723 phosphorylated"" // ""sensory histidine kinase TorS - his443 phosphorylated"" // ""sensory histidine kinase TorS",,,
serine acetyltransferase,cysE,TUPLE // SERINE-O-ACETTRAN-MONOMER // 6,serine acetyltransferase,,,
serine endoprotease,degS,TUPLE // EG11652-MONOMER // 3,serine endoprotease,,,
serine hydroxymethyltransferase,glyA,TUPLE // GLYOHMETRANS-MONOMER // 2,serine hydroxymethyltransferase,,,
serine protease inhibitor ecotin,eco,TUPLE // EG10255-MONOMER // 2,serine protease inhibitor ecotin,,,
serine&mdash;tRNA ligase,serS,TUPLE // SERS-MONOMER // 2,serine&mdash;tRNA ligase,,,
shikimate dehydrogenase / quinate dehydrogenase,ydiB,TUPLE // EG11234-MONOMER // 2,shikimate dehydrogenase / quinate dehydrogenase,,,
siroheme synthase,cysG,TUPLE // SIROHEMESYN-MONOMER // 2,siroheme synthase subunit,,,
Skp periplasmic chaperone,skp,TUPLE // EG10455-MONOMER // 3,periplasmic chaperone,,,
small conductance mechanosensitive channel MscS,mscS,TUPLE // EG11160-MONOMER // 7,small conductance mechanosensitive channel MscS,,,
small conductance mechanosensitive channel YnaI,ynaI,TUPLE // MONOMER0-82 // 7,small conductance mechanosensitive channel YnaI,,,
small heat shock protein IbpA homodimer,ibpA,TUPLE // EG11534-MONOMER // 2,small heat shock protein IbpA,,,
small heat shock protein IbpB homodimer,ibpB,TUPLE // EG11535-MONOMER // 2,small heat shock protein IbpB,,,
<i>sn</i>-glycerol 3-phosphate / glycerophosphodiester ABC transporter,"ugpB"" // ""ugpE"" // ""ugpA"" // ""ugpC",TUPLE // UGPB-MONOMER // 1 // TUPLE // UGPE-MONOMER // 1 // TUPLE // UGPA-MONOMER // 1 // TUPLE // UGPC-MONOMER // 2,"<i>sn</i>-glycerol 3-phosphate ABC transporter periplasmic binding protein"" // ""<i>sn</i>-glycerol 3-phosphate ABC transporter membrane subunit UgpE"" // ""<i>sn</i>-glycerol 3-phosphate ABC transporter membrane subunit UgpA"" // ""<i>sn</i>-glycerol 3-phosphate ABC transporter ATP binding subunit",,,
soluble pyridine nucleotide transhydrogenase,sthA,TUPLE // UDHA-MONOMER // 8,soluble pyridine nucleotide transhydrogenase,,,
sorbitol-6-phosphate 2-dehydrogenase,srlD,TUPLE // SORB6PDEHYDROG-MONOMER // 4,sorbitol-6-phosphate 2-dehydrogenase,,,
sorbitol-specific PTS enzyme II,"srlE"" // ""srlB"" // ""srlA",TUPLE // GUTA-MONOMER // 1 // TUPLE // GUTB-MONOMER // 1 // TUPLE // G8210-MONOMER // 1,"sorbitol-specific PTS enzyme IIBC<sub>1</sub> component"" // ""sorbitol-specific PTS enzyme IIA component"" // ""sorbitol-specific PTS enzyme IIC<sub>2</sub> component",,,
spermidine <i>N</i>-acetyltransferase,speG,TUPLE // SPERMACTRAN-MONOMER // 4,spermidine <i>N</i>-acetyltransferase,,,
spermidine preferential ABC transporter,"potD"" // ""potC"" // ""potB"" // ""potA",TUPLE // POTD-MONOMER // 1 // TUPLE // POTC-MONOMER // 1 // TUPLE // POTB-MONOMER // 1 // TUPLE // POTA-MONOMER // 2,"spermidine preferential ABC transporter periplasmic binding protein"" // ""spermidine preferential ABC transporter membrane subunit PotC"" // ""spermidine preferential ABC transporter membrane subunit PotB"" // ""spermidine preferential ABC transporter ATP binding subunit",,,
spermidine synthase,speE,TUPLE // SPERMIDINESYN-MONOMER // 2,spermidine synthase,,,
ssDNA translocase and dsDNA helicase - DNA helicase II,uvrD,TUPLE // EG11064-MONOMER // 2,ssDNA translocase and dsDNA helicase - DNA helicase II,,,
ssDNA-binding protein,ssb,TUPLE // EG10976-MONOMER // 4,ssDNA-binding protein,,,
succinate:quinone oxidoreductase subcomplex,"sdhA"" // ""sdhB"" // ""sdhC"" // ""sdhD",TUPLE // SUCC-DEHASE // 3 // TUPLE // SDH-FLAVO // 3 // TUPLE // SDH-FE-S // 3 // TUPLE // SDH-MEMB1 // 3 // TUPLE // SDH-MEMB2 // 3,"succinate:quinone oxidoreductase, FAD binding protein"" // ""succinate:quinone oxidoreductase, iron-sulfur cluster binding protein"" // ""succinate:quinone oxidoreductase, membrane protein SdhC"" // ""succinate:quinone oxidoreductase, membrane protein SdhD",,,
